@relation location
@attribute day numeric
@attribute hour numeric
@attribute lattitude numeric
@attribute longitude numeric
@data
1, 19.668, -6.252216000002527, 106.86472099999747
1, 19.835, -6.252459999997474, 106.86476299999747
2, 19.167, -6.252207000002526, 106.86453400000252
2, 19.334, -6.252207000002526, 106.86453400000252
2, 19.501, -6.252280999997474, 106.86466399999748
2, 19.668, -6.252081000002526, 106.86446400000253
2, 19.835, -6.252081000002526, 106.86446400000253
3, 19.167, -6.252415999997474, 106.86472099999747
3, 19.334, -6.252081000002526, 106.86466399999748
3, 19.501, -6.252280999997474, 106.86446400000253
3, 19.668, -6.252153000002526, 106.86469199999748
3, 19.835, -6.252153000002526, 106.86469199999748
4, 19.167, -6.252153000002526, 106.86449200000253
4, 19.334, -6.252352999997473, 106.86469199999748
4, 19.501, -6.252153000002526, 106.86449200000253
4, 19.668, -6.252260000002527, 106.86456300000252
4, 19.835, -6.2522280000025265, 106.86455600000252
5, 19.167, -6.252402999997474, 106.86444300000252
5, 19.334, -6.252081000002526, 106.86466399999748
5, 19.501, -6.252260000002527, 106.86476299999747
5, 19.668, -6.252203000002527, 106.86464299999747
5, 19.835, -6.252415999997474, 106.86472099999747
6, 19.167, -6.252352999997473, 106.86469199999748
6, 19.334, -6.252406999997474, 106.86453400000252
6, 19.501, -6.252459999997474, 106.86476299999747
6, 19.668, -6.252260000002527, 106.86476299999747
6, 19.835, -6.2522280000025265, 106.86455600000252
0, 19.167, -6.252216000002527, 106.86472099999747
0, 19.334, -6.252280999997474, 106.86446400000253
0, 19.501, -6.252459999997474, 106.86456300000252
0, 19.668, -6.252402999997474, 106.86464299999747
0, 19.835, -6.252153000002526, 106.86449200000253
1, 19.167, -6.2522280000025265, 106.86475599999747
1, 19.334, -6.252207000002526, 106.86473399999747
1, 19.501, -6.252216000002527, 106.86472099999747
1, 19.668, -6.2522280000025265, 106.86455600000252
1, 19.835, -6.252402999997474, 106.86444300000252
2, 19.167, -6.252280999997474, 106.86446400000253
2, 19.334, -6.252459999997474, 106.86456300000252
2, 19.501, -6.252402999997474, 106.86444300000252
2, 19.668, -6.252352999997473, 106.86449200000253
2, 19.835, -6.252280999997474, 106.86466399999748
