@relation location
@attribute day numeric
@attribute hour numeric
@attribute lattitude numeric
@attribute longitude numeric
@data
6, 1.6700001, -6.2522280000025265, 106.86475599999747
6, 1.8370001, -6.252427999997474, 106.86455600000252
0, 1.002, -6.252081000002526, 106.86466399999748
0, 1.1689999, -6.252260000002527, 106.86456300000252
0, 1.336, -6.2522280000025265, 106.86475599999747
0, 1.503, -6.252402999997474, 106.86464299999747
0, 1.6700001, -6.252459999997474, 106.86476299999747
0, 1.8370001, -6.252406999997474, 106.86453400000252
1, 1.002, -6.252153000002526, 106.86469199999748
1, 1.1689999, -6.252459999997474, 106.86476299999747
1, 1.336, -6.2522280000025265, 106.86475599999747
1, 1.503, -6.252415999997474, 106.86452100000253
1, 1.6700001, -6.252402999997474, 106.86444300000252
1, 1.8370001, -6.252207000002526, 106.86473399999747
2, 1.002, -6.252406999997474, 106.86473399999747
2, 1.1689999, -6.252216000002527, 106.86472099999747
2, 1.336, -6.252415999997474, 106.86472099999747
2, 1.503, -6.252406999997474, 106.86473399999747
2, 1.6700001, -6.252203000002527, 106.86464299999747
2, 1.8370001, -6.252352999997473, 106.86469199999748
3, 1.002, -6.252153000002526, 106.86469199999748
3, 1.1689999, -6.252459999997474, 106.86456300000252
3, 1.336, -6.252081000002526, 106.86446400000253
3, 1.503, -6.252352999997473, 106.86469199999748
3, 1.6700001, -6.252402999997474, 106.86444300000252
3, 1.8370001, -6.252280999997474, 106.86466399999748
4, 1.002, -6.252216000002527, 106.86452100000253
4, 1.1689999, -6.252280999997474, 106.86446400000253
4, 1.336, -6.252216000002527, 106.86452100000253
4, 1.503, -6.252153000002526, 106.86449200000253
4, 1.6700001, -6.252207000002526, 106.86473399999747
4, 1.8370001, -6.252260000002527, 106.86456300000252
5, 1.002, -6.252207000002526, 106.86473399999747
5, 1.1689999, -6.252260000002527, 106.86456300000252
5, 1.336, -6.2522280000025265, 106.86475599999747
5, 1.503, -6.252280999997474, 106.86446400000253
5, 1.6700001, -6.252406999997474, 106.86473399999747
5, 1.8370001, -6.252207000002526, 106.86473399999747
6, 1.002, -6.252153000002526, 106.86449200000253
6, 1.1689999, -6.252280999997474, 106.86466399999748
6, 1.336, -6.252459999997474, 106.86476299999747
6, 1.503, -6.252427999997474, 106.86455600000252
6, 1.6700001, -6.252402999997474, 106.86464299999747
6, 1.8370001, -6.252216000002527, 106.86472099999747
0, 1.002, -6.252081000002526, 106.86466399999748
0, 1.1689999, -6.252216000002527, 106.86472099999747
0, 1.336, -6.252427999997474, 106.86475599999747
0, 1.503, -6.252280999997474, 106.86446400000253
0, 1.6700001, -6.252280999997474, 106.86446400000253
0, 1.8370001, -6.252081000002526, 106.86446400000253
1, 1.002, -6.252459999997474, 106.86476299999747
1, 1.1689999, -6.252203000002527, 106.86444300000252
1, 1.336, -6.252153000002526, 106.86449200000253
1, 1.503, -6.252427999997474, 106.86455600000252
1, 1.6700001, -6.252459999997474, 106.86456300000252
1, 1.8370001, -6.252402999997474, 106.86464299999747
2, 1.002, -6.252153000002526, 106.86449200000253
2, 1.1689999, -6.252280999997474, 106.86466399999748
2, 1.336, -6.252459999997474, 106.86456300000252
2, 1.503, -6.252153000002526, 106.86469199999748
2, 1.6700001, -6.252203000002527, 106.86464299999747
2, 1.8370001, -6.252207000002526, 106.86473399999747
